delivery_date,Product,Weighted Average Price (EUR/MWh),Max Price (EUR/MWh),Min Price (EUR/MWh),Last Price (EUR/MWh),Volume (MW)
2026-03-10,QH-260310-40,4039,7424,-3450,6762,52930
2026-03-10,QH-260310-41,4967,8590,-1458,8401,41220
2026-03-10,QH-260310-42,3783,6734,-1462,4015,53740
2026-03-10,QH-260310-43,2868,7412,-2935,0,61760
2026-03-10,QH-260310-44,1539,3268,-1488,1700,56210
2026-03-10,QH-260310-45,1368,4500,-1973,1994,45960
2026-03-10,QH-260310-46,908,2502,-755,0,47180
2026-03-10,QH-260310-47,430,1995,-1999,0,55920
2026-03-10,QH-260310-48,-103,1611,-1999,394,74710
2026-03-10,QH-260310-49,1238,5629,-1326,1000,45570
2026-03-10,QH-260310-50,835,2499,-1700,142,50180
2026-03-10,QH-260310-51,-179,1886,-2175,483,84530
2026-03-10,QH-260310-52,-388,1158,-2481,1000,97620
2026-03-10,QH-260310-53,189,3184,-1999,480,47080
2026-03-10,QH-260310-54,-308,2000,-2461,2000,44080
2026-03-10,QH-260310-55,364,3957,-2461,3897,36940
2026-03-10,QH-260310-56,1343,6000,-1386,2702,30270
2026-03-10,QH-260310-57,228,7084,-2499,6481,71610
2026-03-10,QH-260310-58,1615,8985,-2435,8873,42730
2026-03-10,QH-260310-59,2900,9432,-1760,8375,38220
2026-03-10,QH-260310-60,3593,10162,-212,9464,47310
2026-03-10,QH-260310-61,2389,11250,-2500,9678,65970
2026-03-10,QH-260310-62,4198,10810,-1313,10793,52340
2026-03-10,QH-260310-63,7982,11306,800,10841,45480
2026-03-10,QH-260310-64,12180,15197,5208,11327,66640
2026-03-10,QH-260310-65,7567,12925,-1888,7000,45030
2026-03-10,QH-260310-66,10400,13443,5000,6900,39430
2026-03-10,QH-260310-67,12557,17807,10400,10499,31020
2026-03-10,QH-260310-68,19372,25803,16509,24809,42490
2026-03-10,QH-260310-69,17316,30799,10762,10762,38060
2026-03-10,QH-260310-70,20382,26465,18100,22054,27570
2026-03-10,QH-260310-71,20560,29912,3114,3114,28310
2026-03-10,QH-260310-72,24296,32000,20680,31002,24490
2026-03-10,QH-260310-73,19136,25799,15531,21867,25460
2026-03-10,QH-260310-74,19557,25874,17526,25874,20690
2026-03-10,QH-260310-75,22562,25011,19853,24000,18590
2026-03-10,QH-260310-76,26691,40001,20607,40000,26610
2026-03-10,QH-260310-77,19983,23500,17502,23500,20830
2026-03-10,QH-260310-78,19448,25874,18000,25874,21180
2026-03-10,QH-260310-79,20195,31001,17980,31001,19070
2026-03-10,QH-260310-80,20483,30873,16977,24226,28240
2026-03-10,QH-260310-81,20221,25792,17111,24000,38570
2026-03-10,QH-260310-82,19399,26328,15401,20036,39630
2026-03-10,QH-260310-83,17271,26297,14630,21515,26110
2026-03-10,QH-260310-84,15209,25874,9063,21921,33510
2026-03-10,QH-260310-85,19349,25874,16405,23900,26070
2026-03-10,QH-260310-86,18771,25874,16019,20563,22450
2026-03-10,QH-260310-87,13643,17899,10400,10400,20700
2026-03-10,QH-260310-88,11160,14797,7576,8287,29240
2026-03-10,QH-260310-89,16473,20774,13974,20200,41220
2026-03-10,QH-260310-90,15202,18605,13229,16829,30520
2026-03-10,QH-260310-91,15283,20873,11780,13253,33990
2026-03-10,QH-260310-92,12902,19886,8550,18998,33130
2026-03-10,QH-260310-93,13227,15945,10548,14690,28770
2026-03-10,QH-260310-94,12342,19999,9216,13000,26150
2026-03-10,QH-260310-95,11842,17138,9612,14041,22920
2026-03-10,QH-260310-96,9253,20874,7402,15120,47250
2026-03-11,QH-260311-01,10024,11189,3910,10875,10030
2026-03-11,QH-260311-02,12138,16967,3910,12498,8080
2026-03-11,QH-260311-03,11074,12100,3910,11500,7310
2026-03-11,QH-260311-04,9917,11910,3910,11511,7830
2026-03-11,QH-260311-05,11093,12641,7836,12627,5330
2026-03-11,QH-260311-06,10844,12100,8782,10212,6410
2026-03-11,QH-260311-07,10634,12100,8226,11546,12190
2026-03-11,QH-260311-08,9346,12057,7500,10596,15520
2026-03-11,QH-260311-09,9909,12696,7900,12158,21730
2026-03-11,QH-260311-10,11234,14948,8250,13216,22630
2026-03-11,QH-260311-11,11019,14128,6489,13849,27690
2026-03-11,QH-260311-12,10951,15316,7615,11540,26750
2026-03-11,QH-260311-13,11004,24585,8000,13900,11410
2026-03-11,QH-260311-14,10528,16000,8158,16000,13600
2026-03-11,QH-260311-15,9631,12100,7946,9900,17870
2026-03-11,QH-260311-16,10182,12830,8586,8701,12150
2026-03-11,QH-260311-17,10323,12681,9205,10500,9010
2026-03-11,QH-260311-18,11458,15998,8800,8901,11910
2026-03-11,QH-260311-19,11211,13735,8000,9400,13570
2026-03-11,QH-260311-20,11484,13388,9727,12010,16350
2026-03-11,QH-260311-21,11185,12750,9483,10902,25980
2026-03-11,QH-260311-22,11520,18817,10318,11201,21220
2026-03-11,QH-260311-23,13176,19857,10890,15440,24640
2026-03-11,QH-260311-24,16553,25873,12634,25872,20640
2026-03-11,QH-260311-25,15477,25874,12555,24246,16290
2026-03-11,QH-260311-26,16339,20131,10400,10400,18120
2026-03-11,QH-260311-27,13868,15604,10400,11997,25810
2026-03-11,QH-260311-28,10707,15490,7432,9500,41010
2026-03-11,QH-260311-29,12924,20000,9400,20000,25910
2026-03-11,QH-260311-30,10053,11965,8800,9151,19470
2026-03-11,QH-260311-31,7750,11368,0,1,26500
2026-03-11,QH-260311-32,3006,8175,-991,-898,34390
2026-03-11,QH-260311-33,4734,9500,-1500,-1056,34780
2026-03-11,QH-260311-34,1600,7889,-5157,-1900,31510
2026-03-11,QH-260311-35,-22,4421,-2791,-1665,24180
2026-03-11,QH-260311-36,-1718,99,-3998,-3900,56840
2026-03-11,QH-260311-37,2299,8804,265,1000,41610
2026-03-11,QH-260311-38,1079,7055,-1412,-500,37680
2026-03-11,QH-260311-39,-39,6072,-3500,-2500,70550
2026-03-11,QH-260311-40,-1062,1428,-2900,-2500,70000
2026-03-11,QH-260311-41,151,3649,-1900,0,36800
2026-03-11,QH-260311-42,-805,2360,-2399,-1499,45960
2026-03-11,QH-260311-43,-1051,954,-2500,-2500,63420
2026-03-11,QH-260311-44,-914,1100,-3000,-810,57570
2026-03-11,QH-260311-45,-917,1132,-2000,-1800,33620
2026-03-11,QH-260311-46,-812,835,-1999,5,35440
2026-03-11,QH-260311-47,-939,1095,-2495,-22,34970
2026-03-11,QH-260311-48,-899,1000,-2529,-272,36400
2026-03-11,QH-260311-49,-439,1639,-2061,-392,32980
2026-03-11,QH-260311-50,-558,938,-2213,-472,34460
2026-03-11,QH-260311-51,-231,921,-1999,-323,33360
2026-03-11,QH-260311-52,-102,1123,-1900,-167,29600
2026-03-11,QH-260311-53,-738,1899,-2695,500,71190
2026-03-11,QH-260311-54,-373,1807,-2698,-53,63170
2026-03-11,QH-260311-55,645,2516,-1540,1000,67330
2026-03-11,QH-260311-56,639,2796,-1900,943,81120
2026-03-11,QH-260311-57,127,1100,-1357,1100,62680
2026-03-11,QH-260311-58,1319,3587,-33,2589,62570
2026-03-11,QH-260311-59,3234,8648,744,7439,61650
2026-03-11,QH-260311-60,5499,12149,1201,12099,68150
2026-03-11,QH-260311-61,3141,8086,-545,5820,60070
2026-03-11,QH-260311-62,7626,9481,5055,7977,49900
2026-03-11,QH-260311-63,9071,12049,1388,9894,49470
2026-03-11,QH-260311-64,11374,13788,8682,11100,60890
2026-03-11,QH-260311-65,7077,9831,500,3500,49750
2026-03-11,QH-260311-66,8526,11113,500,10000,31200
2026-03-11,QH-260311-67,17565,20874,10400,10400,29780
2026-03-11,QH-260311-68,18596,24435,10400,10655,46160
2026-03-11,QH-260311-69,13978,19325,8750,11600,39280
2026-03-11,QH-260311-70,15655,19918,13000,14132,56350
2026-03-11,QH-260311-71,16932,19841,7283,10400,35500
2026-03-11,QH-260311-72,19734,23197,11675,11675,38390
2026-03-11,QH-260311-73,17527,20417,4896,4896,27270
2026-03-11,QH-260311-74,18671,23093,12026,15555,25010
2026-03-11,QH-260311-75,19863,26530,10400,13101,29730
2026-03-11,QH-260311-76,20056,26082,10400,14776,25770
2026-03-11,QH-260311-77,20574,24570,16251,17778,20920
2026-03-11,QH-260311-78,18697,23858,10400,10400,30300
2026-03-11,QH-260311-79,18795,23860,10400,14247,53970
2026-03-11,QH-260311-80,17512,22374,11472,12210,31160
2026-03-11,QH-260311-81,19220,24429,13797,16521,32920
2026-03-11,QH-260311-82,18884,24448,11434,15300,38930
2026-03-11,QH-260311-83,17740,22950,11292,15500,30170
2026-03-11,QH-260311-84,17014,20874,10400,10868,26550
2026-03-11,QH-260311-85,16571,20174,14401,14401,23260
2026-03-11,QH-260311-86,15703,20764,8362,9997,35880
2026-03-11,QH-260311-87,15459,17799,13537,15870,17030
2026-03-11,QH-260311-88,13442,17909,10400,10400,19300
2026-03-11,QH-260311-89,15121,17444,13020,13907,48110
2026-03-11,QH-260311-90,14970,17327,12183,15860,39740
2026-03-11,QH-260311-91,14308,15490,13026,14373,27620
2026-03-11,QH-260311-92,13540,15687,11986,15473,36120
2026-03-11,QH-260311-93,14255,15799,12865,15799,18810
2026-03-11,QH-260311-94,12177,13931,11000,12446,29790
2026-03-11,QH-260311-95,12024,14938,10110,13456,18920
2026-03-11,QH-260311-96,10995,12100,9413,11482,24390
